BLK_NO,STREET,MAX_FLOOR_LEVEL,YEAR_COMPLETED,RESIDENTIAL,COMMERCIAL,MARKET_HAWKER,MULTISTOREY_CARPARK,TOTAL_DWELLING_UNITS,REMAINING_LEASE,ADDRESS,lat,lon,postal
465,NTH BRIDGE RD,2,1978,N,Y,N,N,0,51,465 NTH BRIDGE RD Singapore,1.305224267,103.863098,191465
465,PASIR RIS ST 41,10,1992,Y,N,N,N,36,65,465 PASIR RIS ST 41 Singapore,1.373409338,103.9585599,510465
465,SEGAR RD,15,2000,Y,Y,N,N,116,73,465 SEGAR RD Singapore,1.387227629,103.7727901,670465
465,SEMBAWANG DR,1,2014,N,N,N,N,0,87,465 SEMBAWANG DR Singapore,1.455300558,103.8141265,750465
465,TAMPINES ST 44,12,1985,Y,N,N,N,110,58,465 TAMPINES ST 44 Singapore,1.359587151,103.9546642,520465
465,UPP SERANGOON RD,14,1991,Y,N,N,N,93,64,465 UPP SERANGOON RD Singapore,1.371907883,103.8970129,530465
465,YISHUN AVE 6,8,2022,N,N,N,Y,0,95,465 YISHUN AVE 6 Singapore,1.42654267,103.8500346,760465
465A,BT BATOK WEST AVE 8,17,2021,Y,N,N,N,272,94,465A BT BATOK WEST AVE 8 Singapore,1.357308757,103.742673,651465
465A,CLEMENTI AVE 1,40,2022,Y,N,N,N,312,95,465A CLEMENTI AVE 1 Singapore,1.309254655,103.7676627,121465
465A,FERNVALE RD,24,2023,Y,N,N,N,177,96,465A FERNVALE RD Singapore,1.398237427,103.876907,791465
465A,UPP SERANGOON RD,6,1993,N,N,N,Y,0,66,465A UPP SERANGOON RD Singapore,1.372368212,103.8973553,531465
465A,YISHUN AVE 6,13,2022,Y,N,N,N,144,95,465A YISHUN AVE 6 Singapore,1.426454405,103.8507628,761465
465B,FERNVALE RD,24,2023,Y,N,N,N,178,96,465B FERNVALE RD Singapore,1.398071973,103.8774467,792465
465B,YISHUN AVE 6,13,2022,Y,N,N,N,189,95,465B YISHUN AVE 6 Singapore,1.426005374,103.8504787,762465
466,ANG MO KIO AVE 10,14,1979,Y,N,N,N,204,52,466 ANG MO KIO AVE 10 Singapore,1.365819605,103.8570616,560466
466,BT BATOK WEST AVE 9,1,2021,N,N,N,N,0,94,466 BT BATOK WEST AVE 9 Singapore,1.357102178,103.7427435,650466
466,CLEMENTI AVE 1,1,2023,N,N,N,N,0,96,466 CLEMENTI AVE 1 Singapore,1.309354046,103.7668762,120466
466,CRAWFORD LANE,16,1982,Y,N,N,N,104,55,466 CRAWFORD LANE Singapore,1.30508443,103.862599,190466
466,FERNVALE RD,1,2024,N,N,N,N,0,97,466 FERNVALE RD Singapore,1.397875355,103.8775283,790466
466,HOUGANG AVE 8,14,1991,Y,N,N,N,78,64,466 HOUGANG AVE 8 Singapore,1.372519921,103.8970056,530466
466,JURONG WEST ST 41,12,1983,Y,Y,N,N,110,56,466 JURONG WEST ST 41 Singapore,1.349848562,103.722671,640466
466,PASIR RIS ST 41,10,1992,Y,N,N,N,62,65,466 PASIR RIS ST 41 Singapore,1.373154099,103.9581287,510466
466,SEGAR RD,15,2000,Y,N,N,N,115,73,466 SEGAR RD Singapore,1.386942955,103.7732991,670466
466,SEMBAWANG DR,1,2005,N,N,N,Y,0,78,466 SEMBAWANG DR Singapore,1.455535968,103.8134699,750466
466,TAMPINES ST 44,4,1985,Y,N,N,N,80,58,466 TAMPINES ST 44 Singapore,1.359593589,103.9540666,520466
466,YISHUN AVE 6,1,2023,N,N,N,N,0,96,466 YISHUN AVE 6 Singapore,1.425872355,103.8500158,760466
466A,CLEMENTI AVE 1,15,2022,Y,N,N,N,112,95,466A CLEMENTI AVE 1 Singapore,1.309824483,103.7672243,121466
466A,FERNVALE RD,21,2023,Y,N,N,N,111,96,466A FERNVALE RD Singapore,1.397546578,103.8775149,791466
466A,SEGAR RD,1,2000,N,N,N,N,0,73,466A SEGAR RD Singapore,1.387207399,103.7734796,671466
466A,SEMBAWANG DR,21,2005,Y,Y,N,N,111,78,466A SEMBAWANG DR Singapore,1.455201016,103.8135886,751466
466A,YISHUN AVE 6,13,2022,Y,N,N,N,144,95,466A YISHUN AVE 6 Singapore,1.425621831,103.8502611,761466
466B,FERNVALE RD,21,2023,Y,N,N,N,111,96,466B FERNVALE RD Singapore,1.397615478,103.8768148,792466
466B,SEMBAWANG DR,21,2005,Y,N,N,N,111,78,466B SEMBAWANG DR Singapore,1.45500467,103.8132121,752466
466B,YISHUN AVE 6,13,2022,Y,N,N,N,144,95,466B YISHUN AVE 6 Singapore,1.425646499,103.8509793,762466
466C,SEMBAWANG DR,21,2005,Y,N,N,N,111,78,466C SEMBAWANG DR Singapore,1.455880569,103.8131468,753466
466D,SEMBAWANG DR,21,2005,Y,N,N,N,114,78,466D SEMBAWANG DR Singapore,1.455952918,103.8135475,754466
467,ADMIRALTY DR,16,2000,Y,N,N,N,180,73,467 ADMIRALTY DR Singapore,1.452226677,103.8144259,750467
467,ANG MO KIO AVE 10,14,1979,Y,Y,N,N,130,52,467 ANG MO KIO AVE 10 Singapore,1.365391066,103.8568036,560467
467,BT BATOK WEST AVE 9,6,2020,N,Y,N,Y,0,93,467 BT BATOK WEST AVE 9 Singapore,1.357130124,103.743465,650467
467,FERNVALE LINK,1,2016,N,N,N,N,0,89,467 FERNVALE LINK Singapore,1.397585906,103.8787446,790467
467,HOUGANG AVE 8,14,1991,Y,N,N,N,78,64,467 HOUGANG AVE 8 Singapore,1.373072872,103.8968575,530467
467,JURONG WEST ST 41,12,1983,Y,N,N,N,88,56,467 JURONG WEST ST 41 Singapore,1.349491164,103.7225451,640467
467,NTH BRIDGE RD,16,1978,Y,Y,N,N,151,51,467 NTH BRIDGE RD Singapore,1.305222054,103.8629065,190467
467,PASIR RIS DR 6,12,1988,Y,N,N,N,77,61,467 PASIR RIS DR 6 Singapore,1.373485771,103.9567606,510467
467,SEGAR RD,15,2000,Y,N,N,N,101,73,467 SEGAR RD Singapore,1.386982434,103.7737885,670467
467,TAMPINES ST 44,12,1985,Y,N,N,N,110,58,467 TAMPINES ST 44 Singapore,1.359968527,103.9546659,520467
467A,ADMIRALTY DR,16,2000,Y,Y,N,N,174,73,467A ADMIRALTY DR Singapore,1.452010334,103.813929,751467
467A,BT BATOK WEST AVE 9,19,2020,Y,N,N,N,212,93,467A BT BATOK WEST AVE 9 Singapore,1.3565186,103.7438625,651467
467A,FERNVALE LINK,26,2015,Y,N,N,N,200,88,467A FERNVALE LINK Singapore,1.39798359,103.878459,791467
467A,PASIR RIS DR 6,1,1990,N,N,N,N,0,63,467A PASIR RIS DR 6 Singapore,1.373493462,103.9571611,511467
467A,YISHUN AVE 6,13,2022,Y,N,N,N,120,95,467A YISHUN AVE 6 Singapore,1.426027302,103.8511704,761467
467B,ADMIRALTY DR,16,1999,Y,N,N,N,174,72,467B ADMIRALTY DR Singapore,1.451141484,103.8136298,752467
467B,BT BATOK WEST AVE 9,18,2020,Y,N,N,N,170,93,467B BT BATOK WEST AVE 9 Singapore,1.356140119,103.7431638,652467
467B,FERNVALE LINK,26,2015,Y,Y,N,N,200,88,467B FERNVALE LINK Singapore,1.398071055,103.8779334,792467
467B,YISHUN AVE 6,13,2022,Y,N,N,N,120,95,467B YISHUN AVE 6 Singapore,1.426429861,103.8514283,762467
467C,BT BATOK WEST AVE 9,18,2021,Y,N,N,N,221,94,467C BT BATOK WEST AVE 9 Singapore,1.355922381,103.7425517,653467
467C,YISHUN AVE 6,13,2022,Y,N,N,N,108,95,467C YISHUN AVE 6 Singapore,1.426798448,103.8514746,763467
468,ADMIRALTY DR,1,2000,N,N,N,N,0,73,468 ADMIRALTY DR Singapore,1.450807993,103.814029,750468
468,ANG MO KIO AVE 10,4,1979,Y,N,N,N,56,52,468 ANG MO KIO AVE 10 Singapore,1.364876746,103.8562873,560468
468,BT BATOK WEST AVE 9,1,2021,N,N,N,N,0,94,468 BT BATOK WEST AVE 9 Singapore,1.356093645,103.7423734,650468
468,FERNVALE LINK,6,2015,N,N,N,Y,0,88,468 FERNVALE LINK Singapore,1.396650154,103.8782141,790468
468,HOUGANG AVE 8,16,1991,Y,N,N,N,78,64,468 HOUGANG AVE 8 Singapore,1.373727756,103.8972215,530468
468,JURONG WEST ST 41,10,1984,Y,Y,N,N,90,57,468 JURONG WEST ST 41 Singapore,1.348526482,103.7204862,640468
468,NTH BRIDGE RD,16,1978,Y,N,N,N,152,51,468 NTH BRIDGE RD Singapore,1.305391507,103.8632222,190468
468,PASIR RIS DR 6,12,1988,Y,N,N,N,65,61,468 PASIR RIS DR 6 Singapore,1.373827722,103.9567579,510468
468,SEGAR RD,15,2000,Y,N,N,N,99,73,468 SEGAR RD Singapore,1.387482618,103.7734672,670468
468,TAMPINES ST 44,4,1985,Y,N,N,N,24,58,468 TAMPINES ST 44 Singapore,1.360334442,103.955179,520468
468,YISHUN ST 43,2,2018,N,N,N,Y,0,91,468 YISHUN ST 43 Singapore,1.42477395,103.8517926,760468
468A,ADMIRALTY DR,16,1999,Y,N,N,N,102,72,468A ADMIRALTY DR Singapore,1.450513313,103.8137293,751468
468A,BT BATOK WEST AVE 9,18,2020,Y,N,N,N,204,93,468A BT BATOK WEST AVE 9 Singapore,1.356495225,103.7427127,651468
468A,FERNVALE LINK,26,2015,Y,N,N,N,100,88,468A FERNVALE LINK Singapore,1.397479085,103.8785001,791468
468A,SEGAR RD,5,1999,N,N,N,Y,0,72,468A SEGAR RD Singapore,1.388051905,103.7737289,671468
468A,YISHUN ST 43,12,2018,Y,Y,N,N,187,91,468A YISHUN ST 43 Singapore,1.425323894,103.8518436,761468
468B,ADMIRALTY DR,16,1999,Y,Y,N,N,102,72,468B ADMIRALTY DR Singapore,1.450008617,103.8141109,752468
468B,BT BATOK WEST AVE 9,18,2020,Y,N,N,N,221,93,468B BT BATOK WEST AVE 9 Singapore,1.356869582,103.743161,652468
468B,FERNVALE LINK,26,2015,Y,N,N,N,150,88,468B FERNVALE LINK Singapore,1.397454794,103.8780104,792468
468C,ADMIRALTY DR,16,1999,Y,N,N,N,102,72,468C ADMIRALTY DR Singapore,1.450309158,103.8148778,753468
468C,FERNVALE LINK,26,2015,Y,N,N,N,100,88,468C FERNVALE LINK Singapore,1.396896211,103.8777853,793468
468D,ADMIRALTY DR,16,1999,Y,N,N,N,102,72,468D ADMIRALTY DR Singapore,1.450830599,103.8142735,754468
469,ADMIRALTY DR,16,1999,Y,N,N,N,180,72,469 ADMIRALTY DR Singapore,1.448531846,103.8140388,750469
469,ANG MO KIO AVE 10,12,1979,Y,N,N,N,220,52,469 ANG MO KIO AVE 10 Singapore,1.364520294,103.8566319,560469
469,BT BATOK WEST AVE 9,3,2024,N,N,N,N,0,97,469 BT BATOK WEST AVE 9 Singapore,1.355233954,103.7417588,650469
469,CHOA CHU KANG AVE 3,16,1997,Y,N,N,N,120,70,469 CHOA CHU KANG AVE 3 Singapore,1.377794772,103.737379,680469
469,JURONG WEST ST 41,15,1984,Y,N,N,N,84,57,469 JURONG WEST ST 41 Singapore,1.348494412,103.7212452,640469
469,PASIR RIS DR 6,12,1989,Y,N,N,N,79,62,469 PASIR RIS DR 6 Singapore,1.373499771,103.9575888,510469
469,SENGKANG WEST WAY,1,2016,N,N,N,N,0,89,469 SENGKANG WEST WAY Singapore,1.396073318,103.8782656,790469
469,SEGAR RD,15,2000,Y,N,N,N,99,73,469 SEGAR RD Singapore,1.387889257,103.7732879,670469
469,TAMPINES ST 44,12,1985,Y,N,N,N,110,58,469 TAMPINES ST 44 Singapore,1.360311544,103.9546641,520469
469,YISHUN ST 43,1,2019,N,N,N,N,0,92,469 YISHUN ST 43 Singapore,1.424454433,103.852293,760469
469A,ADMIRALTY DR,16,1999,Y,N,N,N,174,72,469A ADMIRALTY DR Singapore,1.449920543,103.8136741,751469
469A,BT BATOK WEST AVE 9,15,2024,Y,N,N,N,172,97,469A BT BATOK WEST AVE 9 Singapore,1.355450618,103.7421029,651469
469A,SENGKANG WEST WAY,26,2015,Y,N,N,N,100,88,469A SENGKANG WEST WAY Singapore,1.395895117,103.8780831,791469
469A,YISHUN ST 43,14,2018,Y,N,N,N,141,91,469A YISHUN ST 43 Singapore,1.424694074,103.8523857,761469
469B,ADMIRALTY DR,16,1999,Y,N,N,N,174,72,469B ADMIRALTY DR Singapore,1.448268122,103.8133484,752469
469B,BT BATOK WEST AVE 9,3,2024,N,N,N,N,0,97,469B BT BATOK WEST AVE 9 Singapore,1.355154035,103.7416974,652469
469B,SENGKANG WEST WAY,26,2015,Y,N,N,N,150,88,469B SENGKANG WEST WAY Singapore,1.395852564,103.8776849,792469
469B,YISHUN ST 43,14,2018,Y,N,N,N,141,91,469B YISHUN ST 43 Singapore,1.424388797,103.8520831,762469
469C,SENGKANG WEST WAY,26,2015,Y,N,N,N,150,88,469C SENGKANG WEST WAY Singapore,1.396323537,103.877422,793469
47,BENDEMEER RD,12,1974,Y,Y,N,N,127,47,47 BENDEMEER RD Singapore,1.323397413,103.866812,330047
47,CIRCUIT RD,10,1964,Y,N,N,N,116,37,47 CIRCUIT RD Singapore,1.325775271,103.8857036,370047
47,HOLLAND DR,4,1974,Y,Y,N,N,16,47,47 HOLLAND DR Singapore,1.308532495,103.7923851,270047
47,JLN BAHAGIA,2,1959,Y,N,N,N,8,32,47 JLN BAHAGIA Singapore,1.327504822,103.8568971,320047
47,JLN TIGA,19,2003,Y,N,N,N,110,76,47 JLN TIGA Singapore,1.308760818,103.885032,390047
47,LENGKOK BAHRU,12,1983,Y,N,N,N,88,56,47 LENGKOK BAHRU Singapore,1.287151475,103.8118327,151047
47,LOR 6 TOA PAYOH,10,1968,Y,Y,N,N,80,41,47 LOR 6 TOA PAYOH Singapore,1.336910298,103.8540304,310047
47,MARINE CRES,10,1974,Y,Y,N,N,161,47,47 MARINE CRES Singapore,1.305723545,103.9125305,440047
47,MOH GUAN TER,4,1949,Y,N,N,N,16,22,47 MOH GUAN TER Singapore,1.284205817,103.8310634,160047
47,OWEN RD,8,1978,Y,N,N,N,194,51,47 OWEN RD Singapore,1.314850146,103.850121,210047
47,SIMS PL,2,1976,N,Y,N,N,0,49,47 SIMS PL Singapore,1.317941213,103.8790254,380047
47,STIRLING RD,2,1963,Y,N,N,N,6,36,47 STIRLING RD Singapore,1.298202805,103.8020236,140047
47,TANGLIN HALT RD,2,1964,N,Y,N,N,0,37,47 TANGLIN HALT RD Singapore,1.300792761,103.7980771,141047
47,TEBAN GDNS RD,12,1985,Y,N,N,N,110,58,47 TEBAN GDNS RD Singapore,1.320126278,103.7398885,600047
47,TELOK BLANGAH DR,12,1975,Y,N,N,N,106,48,47 TELOK BLANGAH DR Singapore,1.272044271,103.810097,100047
47A,MARINE CRES,2,2005,N,N,N,Y,0,78,47A MARINE CRES Singapore,1.305532132,103.9125821,441047
47A,WHAMPOA STH,1,2001,N,N,N,N,0,74,47A WHAMPOA STH Singapore,1.323804425,103.8668399,331047
470,ANG MO KIO AVE 10,13,1979,Y,N,N,N,168,52,470 ANG MO KIO AVE 10 Singapore,1.3640862,103.8566924,560470
470,CHOA CHU KANG AVE 3,16,1997,Y,N,N,N,123,70,470 CHOA CHU KANG AVE 3 Singapore,1.378177516,103.7371072,680470
470,FERNVALE LINK,6,2015,N,N,N,Y,0,88,470 FERNVALE LINK Singapore,1.396966921,103.8794388,790470
470,JURONG WEST ST 41,15,1984,Y,N,N,N,84,57,470 JURONG WEST ST 41 Singapore,1.348124567,103.7211591,640470
470,LOR 6 TOA PAYOH,3,2002,N,Y,N,N,0,75,470 LOR 6 TOA PAYOH Singapore,1.332034739,103.8493387,310470
470,PASIR RIS DR 6,12,1989,Y,Y,N,N,67,62,470 PASIR RIS DR 6 Singapore,1.373811366,103.9575896,510470
470,SEGAR RD,15,2000,Y,N,N,N,101,73,470 SEGAR RD Singapore,1.388416407,103.7732636,670470
470,SEMBAWANG DR,15,1999,Y,N,N,N,114,72,470 SEMBAWANG DR Singapore,1.451576162,103.8151574,750470
470,TAMPINES ST 44,12,1985,Y,Y,N,N,88,58,470 TAMPINES ST 44 Singapore,1.360815279,103.9546403,520470
470,UPP SERANGOON CRES,7,2013,N,N,N,Y,0,86,470 UPP SERANGOON CRES Singapore,1.37869292,103.9017789,530470
470,YISHUN ST 42,1,2022,N,N,N,N,0,95,470 YISHUN ST 42 Singapore,1.426085474,103.8533118,760470
470A,FERNVALE LINK,26,2015,Y,N,N,N,172,88,470A FERNVALE LINK Singapore,1.396478384,103.8794949,791470
470A,UPP SERANGOON CRES,19,2014,Y,N,N,N,172,87,470A UPP SERANGOON CRES Singapore,1.3790548,103.9019278,531470
470A,YISHUN ST 42,13,2022,Y,N,N,N,77,95,470A YISHUN ST 42 Singapore,1.425471149,103.8528043,761470
470B,FERNVALE LINK,26,2015,Y,N,N,N,186,88,470B FERNVALE LINK Singapore,1.396871179,103.8798595,792470
470B,UPP SERANGOON CRES,19,2014,Y,N,N,N,172,87,470B UPP SERANGOON CRES Singapore,1.378930838,103.9009883,532470
470B,YISHUN ST 42,13,2022,Y,Y,N,N,50,95,470B YISHUN ST 42 Singapore,1.425846191,103.852261,762470
470C,FERNVALE LINK,26,2015,Y,N,N,N,172,88,470C FERNVALE LINK Singapore,1.396194039,103.8799924,793470
470C,UPP SERANGOON CRES,18,2014,Y,N,N,N,136,87,470C UPP SERANGOON CRES Singapore,1.378466901,103.9008042,533470
470D,FERNVALE LINK,1,2016,N,N,N,N,0,89,470D FERNVALE LINK Singapore,1.396539118,103.8798521,794470
471,ANG MO KIO AVE 10,12,1978,Y,N,N,N,219,51,471 ANG MO KIO AVE 10 Singapore,1.363466006,103.8567029,560471
471,CHOA CHU KANG AVE 3,16,1997,Y,N,N,N,123,70,471 CHOA CHU KANG AVE 3 Singapore,1.378592826,103.7371264,680471
471,JURONG WEST ST 41,15,1984,Y,N,N,N,84,57,471 JURONG WEST ST 41 Singapore,1.348494278,103.7221629,640471
471,PASIR RIS DR 6,4,1989,Y,N,N,N,12,62,471 PASIR RIS DR 6 Singapore,1.374156245,103.9578177,510471
471,SEGAR RD,15,2000,Y,N,N,N,115,73,471 SEGAR RD Singapore,1.388291646,103.7728948,670471
471,SEMBAWANG DR,15,1999,Y,N,N,N,84,72,471 SEMBAWANG DR Singapore,1.451942756,103.8158791,750471
471,TAMPINES ST 44,4,1985,Y,N,N,N,40,58,471 TAMPINES ST 44 Singapore,1.360305926,103.954069,520471
471,UPP SERANGOON CRES,1,2014,N,N,N,N,0,87,471 UPP SERANGOON CRES Singapore,1.378480675,103.9020907,530471
471A,FERNVALE ST,26,2015,Y,N,N,N,172,88,471A FERNVALE ST Singapore,1.396040947,103.8807354,791471
471A,SEGAR RD,1,2000,N,N,N,N,0,73,471A SEGAR RD Singapore,1.388159756,103.7731543,671471
471A,UPP SERANGOON CRES,18,2014,Y,N,N,N,156,87,471A UPP SERANGOON CRES Singapore,1.37814544,103.9017673,531471
471A,YISHUN ST 42,13,2022,Y,N,N,N,77,95,471A YISHUN ST 42 Singapore,1.425924489,103.8529054,761471
471B,FERNVALE ST,26,2015,Y,N,N,N,172,88,471B FERNVALE ST Singapore,1.396498756,103.8804473,792471
471B,UPP SERANGOON CRES,18,2014,Y,N,N,N,156,87,471B UPP SERANGOON CRES Singapore,1.378010013,103.9010708,532471
471B,YISHUN ST 42,13,2022,Y,Y,N,N,144,95,471B YISHUN ST 42 Singapore,1.426234544,103.8524338,762471
471C,FERNVALE ST,22,2015,Y,N,N,N,164,88,471C FERNVALE ST Singapore,1.395952911,103.8815041,793471
472,ANG MO KIO AVE 10,13,1978,Y,N,N,N,144,51,472 ANG MO KIO AVE 10 Singapore,1.363143927,103.8581186,560472
472,CHOA CHU KANG AVE 3,15,1997,Y,N,N,N,130,70,472 CHOA CHU KANG AVE 3 Singapore,1.379085441,103.7375424,680472
472,FERNVALE ST,5,2015,N,N,N,Y,0,88,472 FERNVALE ST Singapore,1.396902419,103.8817086,790472
472,JURONG WEST ST 41,15,1984,Y,N,N,N,84,57,472 JURONG WEST ST 41 Singapore,1.348123833,103.7224939,640472
472,PASIR RIS DR 6,12,1989,Y,Y,N,N,88,62,472 PASIR RIS DR 6 Singapore,1.374165756,103.9572699,510472
472,SEGAR RD,15,2000,Y,N,N,N,116,73,472 SEGAR RD Singapore,1.387910963,103.7725725,670472
472,SEMBAWANG DR,15,1998,Y,N,N,N,84,71,472 SEMBAWANG DR Singapore,1.451583083,103.816245,750472
472,TAMPINES ST 44,4,1988,Y,Y,N,N,14,61,472 TAMPINES ST 44 Singapore,1.359875831,103.9534599,520472
472A,FERNVALE ST,24,2015,Y,N,N,N,157,88,472A FERNVALE ST Singapore,1.397402242,103.8813381,791472
472A,YISHUN ST 42,13,2022,Y,N,N,N,77,95,472A YISHUN ST 42 Singapore,1.426228677,103.8533439,761472
472B,FERNVALE ST,24,2015,Y,N,N,N,156,88,472B FERNVALE ST Singapore,1.39677177,103.8811043,792472
472B,YISHUN ST 42,13,2022,Y,N,N,N,110,95,472B YISHUN ST 42 Singapore,1.42654651,103.852897,762472
472C,FERNVALE ST,24,2015,Y,Y,N,N,157,88,472C FERNVALE ST Singapore,1.396315522,103.8811673,793472
472D,FERNVALE ST,1,2016,N,N,N,N,0,89,472D FERNVALE ST Singapore,1.397111214,103.8813452,794472
473,ANG MO KIO AVE 10,13,1978,Y,Y,N,N,167,51,473 ANG MO KIO AVE 10 Singapore,1.363053809,103.856846,560473
473,CHOA CHU KANG AVE 3,15,1997,Y,N,N,N,168,70,473 CHOA CHU KANG AVE 3 Singapore,1.379618211,103.7381155,680473
473,FERNVALE ST,1,2015,N,Y,N,N,0,88,473 FERNVALE ST Singapore,1.397798747,103.8816988,790473
473,JURONG WEST ST 41,4,1984,Y,N,N,N,47,57,473 JURONG WEST ST 41 Singapore,1.34883175,103.7227342,640473
473,PASIR RIS DR 6,12,1989,Y,Y,N,N,110,62,473 PASIR RIS DR 6 Singapore,1.374495021,103.9573625,510473
473,SEGAR RD,16,2000,Y,N,N,N,91,73,473 SEGAR RD Singapore,1.388237313,103.7721445,670473
473,SEMBAWANG DR,15,1999,Y,N,N,N,102,72,473 SEMBAWANG DR Singapore,1.451336282,103.8165224,750473
473,TAMPINES ST 43,2,1989,N,Y,N,N,0,62,473 TAMPINES ST 43 Singapore,1.359349632,103.9532694,520473
473,UPP SERANGOON CRES,7,2015,N,N,N,Y,0,88,473 UPP SERANGOON CRES Singapore,1.376412337,103.9006967,530473
473A,FERNVALE ST,26,2015,Y,Y,N,N,220,88,473A FERNVALE ST Singapore,1.397859749,103.8812328,791473
473A,PASIR RIS DR 6,6,2016,N,N,N,Y,0,89,473A PASIR RIS DR 6 Singapore,1.374265726,103.9565955,511473
473A,UPP SERANGOON CRES,18,2016,Y,N,N,N,170,89,473A UPP SERANGOON CRES Singapore,1.376825251,103.900641,531473
473A,YISHUN ST 42,13,2022,Y,N,N,N,57,95,473A YISHUN ST 42 Singapore,1.426712591,103.8534695,761473
473B,UPP SERANGOON CRES,18,2015,Y,N,N,N,136,88,473B UPP SERANGOON CRES Singapore,1.375938451,103.9010845,532473
473B,YISHUN ST 42,13,2022,Y,N,N,N,164,95,473B YISHUN ST 42 Singapore,1.427007819,103.8530736,762473
473C,UPP SERANGOON CRES,18,2016,Y,N,N,N,136,89,473C UPP SERANGOON CRES Singapore,1.376280065,103.9013876,533473
473D,UPP SERANGOON CRES,18,2016,Y,Y,N,N,136,89,473D UPP SERANGOON CRES Singapore,1.376673718,103.9019541,538473
474,ANG MO KIO AVE 10,13,1979,Y,N,N,N,163,52,474 ANG MO KIO AVE 10 Singapore,1.362757847,103.8580153,560474
474,CHOA CHU KANG AVE 3,15,1997,Y,N,N,N,112,70,474 CHOA CHU KANG AVE 3 Singapore,1.378569314,103.7384757,680474
474,JURONG WEST ST 41,12,1984,Y,N,N,N,110,57,474 JURONG WEST ST 41 Singapore,1.348097075,103.7241842,640474
474,PASIR RIS DR 6,11,1989,Y,Y,N,N,92,62,474 PASIR RIS DR 6 Singapore,1.374741403,103.9566217,510474
474,SEMBAWANG DR,15,1999,Y,N,N,N,101,72,474 SEMBAWANG DR Singapore,1.450712103,103.8165436,750474
474,SEGAR RD,16,2000,Y,N,N,N,91,73,474 SEGAR RD Singapore,1.38863382,103.7723883,670474
474,TAMPINES ST 43,4,1988,Y,Y,N,N,14,61,474 TAMPINES ST 43 Singapore,1.359872992,103.9527876,520474
474,UPP SERANGOON CRES,1,2016,N,N,N,N,0,89,474 UPP SERANGOON CRES Singapore,1.376653693,103.9008603,530474
474A,CHOA CHU KANG AVE 3,5,1997,N,N,N,Y,0,70,474A CHOA CHU KANG AVE 3 Singapore,1.378638884,103.7379059,681474
475,ANG MO KIO AVE 10,13,1978,Y,N,N,N,166,51,475 ANG MO KIO AVE 10 Singapore,1.362662978,103.8565159,560475
475,CHOA CHU KANG AVE 3,5,1999,N,Y,N,N,0,72,475 CHOA CHU KANG AVE 3 Singapore,1.378056148,103.7389318,680475
475,JURONG WEST ST 41,12,1984,Y,N,N,N,110,57,475 JURONG WEST ST 41 Singapore,1.348098041,103.7250872,640475
475,PASIR RIS DR 6,11,1989,Y,Y,N,N,100,62,475 PASIR RIS DR 6 Singapore,1.37519774,103.9571554,510475
475,SEMBAWANG DR,15,1998,Y,N,N,N,97,71,475 SEMBAWANG DR Singapore,1.450897307,103.8170816,750475
475,SEGAR RD,16,2000,Y,N,N,N,60,73,475 SEGAR RD Singapore,1.38894624,103.7726372,670475
475,TAMPINES ST 44,4,1989,N,Y,N,Y,0,62,475 TAMPINES ST 44 Singapore,1.360323319,103.9531296,520475
475,UPP SERANGOON CRES,7,2014,N,Y,N,Y,0,87,475 UPP SERANGOON CRES Singapore,1.37571548,103.9006753,530475
475A,SEMBAWANG DR,2,1999,N,N,N,N,0,72,475A SEMBAWANG DR Singapore,1.451195606,103.816927,751475
475A,UPP SERANGOON CRES,18,2014,Y,N,N,N,204,87,475A UPP SERANGOON CRES Singapore,1.376298403,103.9002208,531475
475A,YISHUN ST 44,13,2022,Y,N,N,N,84,95,475A YISHUN ST 44 Singapore,1.426906979,103.8538176,761475
475B,UPP SERANGOON CRES,18,2014,Y,N,N,N,136,87,475B UPP SERANGOON CRES Singapore,1.375774046,103.8999657,532475
475B,YISHUN ST 44,13,2022,Y,N,N,N,120,95,475B YISHUN ST 44 Singapore,1.427387671,103.8531583,762475
475C,UPP SERANGOON CRES,18,2014,Y,N,N,N,136,87,475C UPP SERANGOON CRES Singapore,1.375218194,103.8999953,533475
475D,UPP SERANGOON CRES,18,2014,Y,N,N,N,204,87,475D UPP SERANGOON CRES Singapore,1.375182544,103.900406,537475
476,ANG MO KIO AVE 10,13,1979,Y,N,N,N,166,52,476 ANG MO KIO AVE 10 Singapore,1.362388292,103.8578806,560476
476,CHOA CHU KANG AVE 5,5,2011,N,N,N,Y,0,84,476 CHOA CHU KANG AVE 5 Singapore,1.376934079,103.7381302,680476
476,JURONG WEST ST 41,12,1984,Y,N,N,N,110,57,476 JURONG WEST ST 41 Singapore,1.347715743,103.7241842,640476
476,PASIR RIS DR 6,10,1989,Y,Y,N,N,81,62,476 PASIR RIS DR 6 Singapore,1.375197838,103.9583431,510476
476,SEGAR RD,15,2000,Y,N,N,N,86,73,476 SEGAR RD Singapore,1.38889499,103.7729059,670476
476,SEMBAWANG DR,15,1998,Y,N,N,N,97,71,476 SEMBAWANG DR Singapore,1.451549632,103.8169317,750476
476,TAMPINES ST 44,4,1988,Y,Y,N,N,28,61,476 TAMPINES ST 44 Singapore,1.360922839,103.9533594,520476
476,UPP SERANGOON VIEW,6,2014,N,Y,N,Y,0,87,476 UPP SERANGOON VIEW Singapore,1.377430067,103.9037129,530476
