BLK_NO,STREET,MAX_FLOOR_LEVEL,YEAR_COMPLETED,RESIDENTIAL,COMMERCIAL,MARKET_HAWKER,MULTISTOREY_CARPARK,TOTAL_DWELLING_UNITS,REMAINING_LEASE,ADDRESS,lat,lon,postal
661,YISHUN AVE 4,12,1986,Y,Y,N,N,61,59,661 YISHUN AVE 4 Singapore,1.42201523201179,103.840714295544,760661
661A,CHOA CHU KANG CRES,3,1998,N,N,N,Y,0,71,661A CHOA CHU KANG CRES Singapore,1.40070093724986,103.75022873245,681661
661A,EDGEDALE PLAINS,19,2016,Y,N,N,N,135,89,661A EDGEDALE PLAINS Singapore,1.40303056639258,103.917080721325,821661
661A,JURONG WEST ST 64,16,1999,Y,N,N,N,90,72,661A JURONG WEST ST 64 Singapore,1.33567944605321,103.705141174139,641661
661A,WOODLANDS RING RD,5,1996,N,N,N,Y,0,69,661A WOODLANDS RING RD Singapore,1.43585567974127,103.798539871925,731661
661B,EDGEDALE PLAINS,19,2016,Y,N,N,N,116,89,661B EDGEDALE PLAINS Singapore,1.40248564833205,103.916751438225,822661
661B,JURONG WEST ST 64,16,1999,Y,N,N,N,105,72,661B JURONG WEST ST 64 Singapore,1.33599339068682,103.705617495141,642661
661C,EDGEDALE PLAINS,19,2016,Y,N,N,N,122,89,661C EDGEDALE PLAINS Singapore,1.4020715866828,103.917480013596,823661
661C,JURONG WEST ST 64,16,2000,Y,N,N,N,138,73,661C JURONG WEST ST 64 Singapore,1.33607703951673,103.705050161682,643661
661D,JURONG WEST ST 64,16,2000,Y,N,N,N,90,73,661D JURONG WEST ST 64 Singapore,1.33654939871271,103.704582912865,644661
662,BUFFALO RD,25,1981,Y,Y,N,N,152,54,662 BUFFALO RD Singapore,1.30624722914968,103.849956033902,210662
662,CHOA CHU KANG CRES,20,1998,Y,N,N,N,76,71,662 CHOA CHU KANG CRES Singapore,1.40147482251423,103.750791419199,680662
662,EDGEDALE PLAINS,1,2017,N,N,N,N,0,90,662 EDGEDALE PLAINS Singapore,1.40187927730385,103.918398652065,820662
662,HOUGANG AVE 4,12,1986,Y,Y,N,N,132,59,662 HOUGANG AVE 4 Singapore,1.37437689393173,103.882874917484,530662
662,JLN DAMAI,14,1995,Y,N,N,N,48,68,662 JLN DAMAI Singapore,1.33465458085889,103.908221555514,410662
662,JURONG WEST ST 64,1,2000,N,N,N,N,0,73,662 JURONG WEST ST 64 Singapore,1.33674693999065,103.703178650718,640662
662,TAMPINES ST 64,5,2023,N,N,N,Y,0,96,662 TAMPINES ST 64 Singapore,1.36967871127685,103.933456463315,520662
662,WOODLANDS RING RD,12,1996,Y,N,N,N,103,69,662 WOODLANDS RING RD Singapore,1.43556537853694,103.798090214896,730662
662,YISHUN AVE 4,12,1986,Y,N,N,N,132,59,662 YISHUN AVE 4 Singapore,1.42053932360735,103.840690129891,760662
662A,EDGEDALE PLAINS,19,2016,Y,N,N,N,135,89,662A EDGEDALE PLAINS Singapore,1.4020044862654,103.918326393281,821662
662A,JURONG WEST ST 64,16,1999,Y,N,N,N,90,72,662A JURONG WEST ST 64 Singapore,1.33688578252671,103.702739749317,641662
662A,TAMPINES ST 64,15,2023,Y,N,N,N,139,96,662A TAMPINES ST 64 Singapore,1.36924240793262,103.934051027789,521662
662B,EDGEDALE PLAINS,19,2016,Y,N,N,N,122,89,662B EDGEDALE PLAINS Singapore,1.40172153675655,103.918690999509,822662
662B,JURONG WEST ST 64,16,1999,Y,N,N,N,135,72,662B JURONG WEST ST 64 Singapore,1.3370195046718,103.703388248137,642662
662B,TAMPINES ST 64,15,2023,Y,N,N,N,128,96,662B TAMPINES ST 64 Singapore,1.36929541697129,103.934575622413,522662
662C,EDGEDALE PLAINS,19,2016,Y,N,N,N,85,89,662C EDGEDALE PLAINS Singapore,1.40139181635046,103.918513893557,823662
662C,JURONG WEST ST 64,16,2000,Y,N,N,N,135,73,662C JURONG WEST ST 64 Singapore,1.33748082799852,103.704016273042,643662
662C,TAMPINES ST 64,16,2023,Y,N,N,N,56,96,662C TAMPINES ST 64 Singapore,1.36970874109309,103.933943576505,523662
662D,EDGEDALE PLAINS,19,2016,Y,N,N,N,122,89,662D EDGEDALE PLAINS Singapore,1.40167255995228,103.918002836686,824662
662D,JURONG WEST ST 64,16,2000,Y,N,N,N,90,73,662D JURONG WEST ST 64 Singapore,1.33697838675185,103.704279354428,644662
663,BUFFALO RD,21,1981,Y,Y,N,N,115,54,663 BUFFALO RD Singapore,1.30568031708633,103.850857724971,210663
663,CHOA CHU KANG CRES,20,1998,Y,N,N,N,76,71,663 CHOA CHU KANG CRES Singapore,1.40198475097106,103.750788391041,680663
663,JLN DAMAI,14,1995,Y,N,N,N,48,68,663 JLN DAMAI Singapore,1.33475931734523,103.908709087727,410663
663,JURONG WEST ST 65,6,1998,N,N,N,Y,0,71,663 JURONG WEST ST 65 Singapore,1.33923247394622,103.701734927795,640663
663,PUNGGOL DR,7,2015,N,N,N,Y,0,88,663 PUNGGOL DR Singapore,1.39995758735119,103.916807583307,820663
663,TAMPINES ST 64,1,2024,N,N,N,N,0,97,663 TAMPINES ST 64 Singapore,1.37049739554953,103.93398470812,520663
663,WOODLANDS RING RD,12,1996,Y,N,N,N,88,69,663 WOODLANDS RING RD Singapore,1.43622091646168,103.798410261725,730663
663,YISHUN AVE 4,12,1986,Y,N,N,N,88,59,663 YISHUN AVE 4 Singapore,1.41988631262944,103.84005176953,760663
663A,JURONG WEST ST 65,16,1998,Y,N,N,N,185,71,663A JURONG WEST ST 65 Singapore,1.33853145939344,103.701545131576,641663
663A,PUNGGOL DR,18,2015,Y,N,N,N,215,88,663A PUNGGOL DR Singapore,1.40024347553794,103.917080046799,821663
663A,TAMPINES ST 64,16,2024,Y,N,N,N,56,97,663A TAMPINES ST 64 Singapore,1.3699950881482,103.934002812089,521663
663A,YISHUN AVE 4,4,1986,Y,N,N,N,12,59,663A YISHUN AVE 4 Singapore,1.42014040330851,103.839692516009,761663
663B,JURONG WEST ST 65,16,1998,Y,N,N,N,140,71,663B JURONG WEST ST 65 Singapore,1.338132417668,103.701603006284,642663
663B,PUNGGOL DR,18,2015,Y,N,N,N,96,88,663B PUNGGOL DR Singapore,1.4007712264439,103.917348684837,822663
663B,TAMPINES ST 64,16,2024,Y,N,N,N,134,97,663B TAMPINES ST 64 Singapore,1.37016841745383,103.93413154904,522663
663C,JURONG WEST ST 65,16,1998,Y,N,N,N,138,71,663C JURONG WEST ST 65 Singapore,1.33804531682119,103.702429703843,643663
663C,PUNGGOL DR,18,2015,Y,N,N,N,92,88,663C PUNGGOL DR Singapore,1.40036549350585,103.91763192338,823663
663C,TAMPINES ST 64,16,2023,Y,N,N,N,136,96,663C TAMPINES ST 64 Singapore,1.36970257923268,103.934341454423,523663
663D,JURONG WEST ST 65,16,1998,Y,N,N,N,122,71,663D JURONG WEST ST 65 Singapore,1.33884440739716,103.702339448465,644663
663E,JURONG WEST ST 64,1,1999,N,N,N,N,0,72,663E JURONG WEST ST 64 Singapore,1.33811999021618,103.702752649934,645663
664,BUFFALO RD,4,1981,Y,Y,N,N,16,54,664 BUFFALO RD Singapore,1.30613246548155,103.851112543389,210664
664,CHOA CHU KANG CRES,20,1998,Y,N,N,N,76,71,664 CHOA CHU KANG CRES Singapore,1.40229618504156,103.750438456359,680664
664,JLN DAMAI,14,1995,Y,N,N,N,48,68,664 JLN DAMAI Singapore,1.33414870173697,103.909005592246,410664
664,JURONG WEST ST 64,6,1998,N,N,N,Y,0,71,664 JURONG WEST ST 64 Singapore,1.33951747406995,103.703161606878,640664
664,TAMPINES ST 64,1,2025,N,N,N,N,0,98,664 TAMPINES ST 64 Singapore,1.37077629232465,103.93537002153,520664
664,WOODLANDS RING RD,12,1996,Y,N,N,N,99,69,664 WOODLANDS RING RD Singapore,1.43619845734491,103.797798851368,730664
664,YISHUN AVE 4,10,1986,Y,Y,N,N,57,59,664 YISHUN AVE 4 Singapore,1.42019986585643,103.841074643136,760664
664A,JURONG WEST ST 64,16,1998,Y,N,N,N,185,71,664A JURONG WEST ST 64 Singapore,1.33920641630237,103.703397452008,641664
664A,PUNGGOL DR,18,2015,Y,N,N,N,170,88,664A PUNGGOL DR Singapore,1.39943218267508,103.917510729317,821664
664A,YISHUN AVE 4,4,1986,Y,N,N,N,8,59,664A YISHUN AVE 4 Singapore,1.42055266140114,103.841217156266,761664
664B,JURONG WEST ST 64,16,1998,Y,N,N,N,140,71,664B JURONG WEST ST 64 Singapore,1.33835412965274,103.703585678772,642664
664B,PUNGGOL DR,18,2015,Y,N,N,N,88,88,664B PUNGGOL DR Singapore,1.40006476990517,103.91785153697,822664
664C,JURONG WEST ST 64,16,1998,Y,N,N,N,138,71,664C JURONG WEST ST 64 Singapore,1.33821125273272,103.703155643642,643664
664D,JURONG WEST ST 64,16,1998,Y,N,N,N,122,71,664D JURONG WEST ST 64 Singapore,1.33894641102536,103.702784352226,644664
664E,JURONG WEST ST 64,1,1999,N,N,N,N,0,72,664E JURONG WEST ST 64 Singapore,1.33898676155086,103.702538217629,645664
665,BUFFALO RD,2,1980,N,Y,Y,Y,0,53,665 BUFFALO RD Singapore,1.30617705325622,103.85061131325,210665
665,CHOA CHU KANG CRES,20,1998,Y,N,N,N,76,71,665 CHOA CHU KANG CRES Singapore,1.40199745834198,103.750078423488,680665
665,HOUGANG AVE 4,12,1986,Y,Y,N,N,132,59,665 HOUGANG AVE 4 Singapore,1.37403985056586,103.884391131798,530665
665,JLN DAMAI,11,1995,Y,N,N,N,50,68,665 JLN DAMAI Singapore,1.33413500454554,103.908129947077,410665
665,PUNGGOL DR,2,2015,N,N,N,Y,0,88,665 PUNGGOL DR Singapore,1.40197395919621,103.914426706672,820665
665,TAMPINES ST 64,5,2024,N,N,N,Y,0,97,665 TAMPINES ST 64 Singapore,1.37068121533819,103.935984454855,520665
665,WOODLANDS RING RD,12,1998,Y,N,N,N,114,71,665 WOODLANDS RING RD Singapore,1.43801280829028,103.797671900886,730665
665,YISHUN AVE 4,10,1986,Y,N,N,N,56,59,665 YISHUN AVE 4 Singapore,1.41978323945218,103.840574022602,760665
665A,JURONG WEST ST 64,16,1998,Y,N,N,N,90,71,665A JURONG WEST ST 64 Singapore,1.34009319246619,103.703124305023,641665
665A,PUNGGOL DR,18,2015,Y,Y,N,N,128,88,665A PUNGGOL DR Singapore,1.4022827275187,103.913637732874,821665
665A,TAMPINES ST 64,16,2024,Y,N,N,N,89,97,665A TAMPINES ST 64 Singapore,1.37010421371052,103.93619429832,521665
665B,JURONG WEST ST 64,16,1998,Y,N,N,N,90,71,665B JURONG WEST ST 64 Singapore,1.33979831711037,103.702943619809,642665
665B,PUNGGOL DR,18,2015,Y,N,N,N,64,88,665B PUNGGOL DR Singapore,1.40204057235273,103.914141095483,822665
665B,TAMPINES ST 64,15,2024,Y,N,N,N,126,97,665B TAMPINES ST 64 Singapore,1.37001004733073,103.93569188081,522665
665C,PUNGGOL DR,18,2015,Y,N,N,N,160,88,665C PUNGGOL DR Singapore,1.40149164608042,103.914459128885,823665
665C,TAMPINES ST 64,16,2024,Y,N,N,N,131,97,665C TAMPINES ST 64 Singapore,1.37045305884916,103.935532637009,523665
666,CHOA CHU KANG CRES,20,1998,Y,N,N,N,76,71,666 CHOA CHU KANG CRES Singapore,1.40243944111659,103.749920631876,680666
666,HOUGANG AVE 4,4,1987,Y,N,N,N,32,60,666 HOUGANG AVE 4 Singapore,1.37381303540556,103.884933677615,530666
666,JLN DAMAI,15,1995,Y,N,N,N,80,68,666 JLN DAMAI Singapore,1.3335654358321,103.908102521069,410666
666,PUNGGOL DR,1,2015,N,N,N,N,0,88,666 PUNGGOL DR Singapore,1.40127665188813,103.914828741275,820666
666,TAMPINES ST 64,1,2025,N,Y,N,N,0,98,666 TAMPINES ST 64 Singapore,1.3697895869097,103.935498500589,520666
666,WOODLANDS RING RD,12,1998,Y,N,N,N,112,71,666 WOODLANDS RING RD Singapore,1.43829338484767,103.797399036463,730666
666,YISHUN AVE 4,12,1987,Y,N,N,N,66,60,666 YISHUN AVE 4 Singapore,1.41899847213282,103.840568002498,760666
666A,JURONG WEST ST 65,16,1998,Y,N,N,N,90,71,666A JURONG WEST ST 65 Singapore,1.33976799996162,103.70137980533,641666
666A,PUNGGOL DR,18,2014,Y,N,N,N,98,87,666A PUNGGOL DR Singapore,1.40153631153053,103.915077974858,821666
666A,YISHUN AVE 4,4,1986,Y,N,N,N,16,59,666A YISHUN AVE 4 Singapore,1.41940805219597,103.839993791322,761666
666B,JURONG WEST ST 65,16,1998,Y,Y,N,N,90,71,666B JURONG WEST ST 65 Singapore,1.33961422416176,103.701958631652,642666
666B,PUNGGOL DR,18,2014,Y,N,N,N,100,87,666B PUNGGOL DR Singapore,1.40179672508929,103.915278092564,822666
666B,YISHUN AVE 4,13,2015,N,N,N,Y,0,88,666B YISHUN AVE 4 Singapore,1.41958289632756,103.839960695075,762666
667,CHOA CHU KANG CRES,16,1999,Y,N,N,N,122,72,667 CHOA CHU KANG CRES Singapore,1.40258973962651,103.749629714805,680667
667,HOUGANG AVE 4,12,1986,Y,N,N,N,132,59,667 HOUGANG AVE 4 Singapore,1.37378501535751,103.883849096326,530667
667,JLN DAMAI,12,1995,Y,N,N,N,76,68,667 JLN DAMAI Singapore,1.33374545014475,103.908858611231,410667
667,JURONG WEST ST 65,5,1998,N,N,N,Y,0,71,667 JURONG WEST ST 65 Singapore,1.34136633009379,103.701542153164,640667
667,WOODLANDS RING RD,12,1999,Y,N,N,N,91,72,667 WOODLANDS RING RD Singapore,1.43864551855524,103.79791843779,730667
667A,JURONG WEST ST 65,16,1999,Y,N,N,N,143,72,667A JURONG WEST ST 65 Singapore,1.34175856139895,103.701490370658,641667
667A,PUNGGOL DR,14,2014,Y,N,N,N,96,87,667A PUNGGOL DR Singapore,1.40260030998864,103.913971396177,821667
667A,WOODLANDS RING RD,5,1998,N,N,N,Y,0,71,667A WOODLANDS RING RD Singapore,1.43893872188432,103.797907782798,731667
667B,JURONG WEST ST 65,16,1998,Y,N,N,N,143,71,667B JURONG WEST ST 65 Singapore,1.34097479509925,103.701602936357,642667
667B,PUNGGOL DR,8,2014,Y,N,N,N,48,87,667B PUNGGOL DR Singapore,1.40211070319784,103.914916619924,822667
667C,JURONG WEST ST 65,16,1998,Y,N,N,N,120,71,667C JURONG WEST ST 65 Singapore,1.34114842114912,103.702295748842,643667
667D,JURONG WEST ST 65,16,1998,Y,N,N,N,120,71,667D JURONG WEST ST 65 Singapore,1.341877297093,103.702203679337,644667
667E,JURONG WEST ST 65,1,1999,N,N,N,N,0,72,667E JURONG WEST ST 65 Singapore,1.3420378016685,103.702509787165,645667
668,CHANDER RD,13,1984,Y,Y,N,N,120,57,668 CHANDER RD Singapore,1.30758124026887,103.851478219734,210668
668,CHOA CHU KANG CRES,16,1999,Y,N,N,N,123,72,668 CHOA CHU KANG CRES Singapore,1.40174073824515,103.749496155327,680668
668,EDGEFIELD PLAINS,1,2016,N,N,N,N,0,89,668 EDGEFIELD PLAINS Singapore,1.40510759399822,103.913072367016,820668
668,HOUGANG AVE 8,4,1987,Y,N,N,N,12,60,668 HOUGANG AVE 8 Singapore,1.37348033489981,103.883581147753,530668
668,JLN DAMAI,12,1995,Y,N,N,N,66,68,668 JLN DAMAI Singapore,1.33333628302007,103.908903033464,410668
668,WOODLANDS RING RD,12,1998,Y,N,N,N,88,71,668 WOODLANDS RING RD Singapore,1.43902483398516,103.798308103203,730668
668A,CHOA CHU KANG CRES,5,1998,N,Y,N,Y,0,71,668A CHOA CHU KANG CRES Singapore,1.40165386398988,103.750480639498,681668
668A,EDGEFIELD PLAINS,15,2015,Y,N,N,N,112,88,668A EDGEFIELD PLAINS Singapore,1.40501880052452,103.912411867708,821668
668A,JURONG WEST ST 64,16,1998,Y,Y,N,N,108,71,668A JURONG WEST ST 64 Singapore,1.3418314445114,103.702880772704,641668
668A,WOODLANDS RING RD,1,1999,N,N,N,N,0,72,668A WOODLANDS RING RD Singapore,1.43860166958159,103.798251815958,731668
668B,EDGEFIELD PLAINS,12,2015,Y,N,N,N,88,88,668B EDGEFIELD PLAINS Singapore,1.40478291873635,103.912978515395,822668
668B,JURONG WEST ST 64,16,1998,Y,N,N,N,109,71,668B JURONG WEST ST 64 Singapore,1.34192750093216,103.703386066194,642668
668C,JURONG WEST ST 64,16,1998,Y,N,N,N,109,71,668C JURONG WEST ST 64 Singapore,1.34133284361425,103.703403993812,643668
668D,JURONG WEST ST 64,16,1998,Y,N,N,N,108,71,668D JURONG WEST ST 64 Singapore,1.34125787225763,103.703000933184,644668
668E,JURONG WEST ST 64,1,1999,N,N,N,N,0,72,668E JURONG WEST ST 64 Singapore,1.34121279918765,103.702729473013,645668
669,CHOA CHU KANG CRES,17,1997,Y,N,N,N,94,70,669 CHOA CHU KANG CRES Singapore,1.40292361646725,103.748268655447,680669
669,EDGEFIELD PLAINS,1,2016,N,N,N,N,0,89,669 EDGEFIELD PLAINS Singapore,1.40520439987113,103.91381495679,820669
669,HOUGANG AVE 8,12,1987,Y,N,N,N,110,60,669 HOUGANG AVE 8 Singapore,1.37337022502161,103.884099363082,530669
669,JLN DAMAI,15,1995,Y,Y,N,N,79,68,669 JLN DAMAI Singapore,1.33308726266267,103.908404750073,410669
669,JURONG WEST ST 64,5,1998,N,N,N,Y,0,71,669 JURONG WEST ST 64 Singapore,1.34250564437112,103.703063570792,640669
669,WOODLANDS RING RD,12,1998,Y,N,N,N,111,71,669 WOODLANDS RING RD Singapore,1.43839759376345,103.798540260206,730669
669A,CHOA CHU KANG CRES,5,1997,N,N,N,Y,0,70,669A CHOA CHU KANG CRES Singapore,1.40224929237463,103.748274386805,681669
669A,EDGEFIELD PLAINS,18,2015,Y,N,N,N,68,88,669A EDGEFIELD PLAINS Singapore,1.40490974914062,103.913969471596,821669
669A,JURONG WEST ST 64,16,1998,Y,N,N,N,90,71,669A JURONG WEST ST 64 Singapore,1.34289271652154,103.703136147885,641669
669B,EDGEFIELD PLAINS,18,2015,Y,N,N,N,180,88,669B EDGEFIELD PLAINS Singapore,1.40453606912894,103.914012816111,822669
669B,JURONG WEST ST 64,16,1998,Y,N,N,N,90,71,669B JURONG WEST ST 64 Singapore,1.34284965706275,103.702804278151,642669
669C,JURONG WEST ST 64,16,1998,Y,N,N,N,90,71,669C JURONG WEST ST 64 Singapore,1.34350781906318,103.702815760303,643669
669D,JURONG WEST ST 64,16,1998,Y,N,N,N,90,71,669D JURONG WEST ST 64 Singapore,1.3434308331784,103.70325811319,644669
67,BEDOK STH AVE 3,22,1977,Y,N,N,N,84,50,67 BEDOK STH AVE 3 Singapore,1.31897410282406,103.944076222052,460067
67,CIRCUIT RD,10,1964,Y,N,N,N,115,37,67 CIRCUIT RD Singapore,1.32584857614009,103.887926514332,370067
67,KALLANG BAHRU,5,1973,Y,Y,N,N,42,46,67 KALLANG BAHRU Singapore,1.32139446427243,103.869336174701,330067
67,MARINE DR,16,1975,Y,Y,N,N,177,48,67 MARINE DR Singapore,1.30445743674353,103.909602924396,440067
67,SENG POH LANE,1,1937,N,Y,N,N,0,10,67 SENG POH LANE Singapore,1.28354723069379,103.833093586708,160067
67,TELOK BLANGAH DR,20,1977,Y,Y,N,N,76,50,67 TELOK BLANGAH DR Singapore,1.274636588887,103.809632802144,100067
670,CHOA CHU KANG CRES,17,1998,Y,N,N,N,112,71,670 CHOA CHU KANG CRES Singapore,1.40297792988038,103.747753040275,680670
670,EDGEFIELD PLAINS,7,2015,N,N,N,Y,0,88,670 EDGEFIELD PLAINS Singapore,1.40582242673251,103.913245791017,820670
670,HOUGANG AVE 8,4,1987,Y,N,N,N,32,60,670 HOUGANG AVE 8 Singapore,1.37302689577235,103.884773194279,530670
670,JLN DAMAI,14,1995,Y,N,N,N,78,68,670 JLN DAMAI Singapore,1.33251871785385,103.908283298037,410670
670,JURONG WEST ST 65,1,2001,N,N,N,N,0,74,670 JURONG WEST ST 65 Singapore,1.3444029525426,103.702494858299,640670
670,WOODLANDS DR 71,12,1998,Y,N,N,N,132,71,670 WOODLANDS DR 71 Singapore,1.43882635430604,103.799297445551,730670
670A,CHOA CHU KANG CRES,17,1997,Y,N,N,N,96,70,670A CHOA CHU KANG CRES Singapore,1.4026789634991,103.747562464245,681670
670A,EDGEFIELD PLAINS,17,2015,Y,N,N,N,127,88,670A EDGEFIELD PLAINS Singapore,1.40538341177792,103.912960755392,821670
670A,JURONG WEST ST 65,16,2000,Y,Y,N,N,107,73,670A JURONG WEST ST 65 Singapore,1.34409724788485,103.702860640067,641670
670B,EDGEFIELD PLAINS,17,2015,Y,N,N,N,128,88,670B EDGEFIELD PLAINS Singapore,1.40532418039845,103.913280733404,822670
670C,EDGEFIELD PLAINS,17,2015,Y,N,N,N,128,88,670C EDGEFIELD PLAINS Singapore,1.40534285786675,103.913933278721,823670
671,CHOA CHU KANG CRES,17,1997,Y,N,N,N,62,70,671 CHOA CHU KANG CRES Singapore,1.4025550181861,103.748021726542,680671
671,EDGEFIELD PLAINS,2,2015,N,Y,N,N,0,88,671 EDGEFIELD PLAINS Singapore,1.40566048045603,103.911991277154,820671
671,HOUGANG AVE 8,12,1987,Y,N,N,N,110,60,671 HOUGANG AVE 8 Singapore,1.37306392255757,103.883813492683,530671
671,JLN DAMAI,9,1995,Y,N,N,N,64,68,671 JLN DAMAI Singapore,1.3324534270998,103.908872213028,410671
671,KLANG LANE,5,2000,N,N,N,Y,0,73,671 KLANG LANE Singapore,1.30893291657634,103.852476116861,210671
671,WOODLANDS DR 71,12,1999,Y,N,N,N,113,72,671 WOODLANDS DR 71 Singapore,1.43905964105019,103.798774829516,730671
671,YISHUN AVE 4,7,2016,N,N,N,Y,0,89,671 YISHUN AVE 4 Singapore,1.4191911631409,103.841581271297,760671
671A,CHOA CHU KANG CRES,17,1997,Y,N,N,N,60,70,671A CHOA CHU KANG CRES Singapore,1.40209862661951,103.747897404358,681671
671A,EDGEFIELD PLAINS,17,2014,Y,N,N,N,128,87,671A EDGEFIELD PLAINS Singapore,1.40605924173081,103.912020670376,821671
671A,JLN DAMAI,4,1995,N,N,N,Y,0,68,671A JLN DAMAI Singapore,1.33287443740538,103.909044955134,411671
671A,JURONG WEST ST 65,16,2000,Y,N,N,N,90,73,671A JURONG WEST ST 65 Singapore,1.34404660790141,103.702361146078,641671
671A,KLANG LANE,17,2000,Y,N,N,N,78,73,671A KLANG LANE Singapore,1.30882069575537,103.852065291651,211671
671A,WOODLANDS DR 71,5,1998,N,N,N,Y,0,71,671A WOODLANDS DR 71 Singapore,1.43950369848584,103.79929209749,731671
671A,YISHUN AVE 4,13,2016,Y,N,N,N,96,89,671A YISHUN AVE 4 Singapore,1.41897568011422,103.842333395726,761671
671B,EDGEFIELD PLAINS,15,2015,Y,N,N,N,84,88,671B EDGEFIELD PLAINS Singapore,1.40619118291017,103.911699311071,822671
671B,JURONG WEST ST 65,16,2000,Y,N,N,N,90,73,671B JURONG WEST ST 65 Singapore,1.34395979895533,103.701895501679,642671
671B,KLANG LANE,17,2000,Y,N,N,N,78,73,671B KLANG LANE Singapore,1.30923290113321,103.852360705457,212671
671B,YISHUN AVE 4,13,2016,Y,N,N,N,120,89,671B YISHUN AVE 4 Singapore,1.41878341784758,103.842760847841,762671
671C,JURONG WEST ST 65,16,2000,Y,N,N,N,90,73,671C JURONG WEST ST 65 Singapore,1.34387298937558,103.701429855417,643671
672,CHOA CHU KANG CRES,16,1998,Y,N,N,N,60,71,672 CHOA CHU KANG CRES Singapore,1.40215166474802,103.747495879547,680672
672,EDGEFIELD PLAINS,8,2014,N,N,N,Y,0,87,672 EDGEFIELD PLAINS Singapore,1.407063690185,103.91175564939,820672
672,HOUGANG AVE 8,4,1986,Y,N,N,N,32,59,672 HOUGANG AVE 8 Singapore,1.37256827787331,103.884038208475,530672
672,JLN DAMAI,9,1995,Y,N,N,N,92,68,672 JLN DAMAI Singapore,1.33207912967501,103.908757101121,410672
672,JURONG WEST ST 65,1,2001,N,N,N,N,0,74,672 JURONG WEST ST 65 Singapore,1.34398461386192,103.700647671509,640672
672,KLANG LANE,1,2000,N,N,N,N,0,73,672 KLANG LANE Singapore,1.30879193784455,103.852648760871,210672
672,WOODLANDS DR 71,12,1999,Y,N,N,N,91,72,672 WOODLANDS DR 71 Singapore,1.439485644214,103.799753267452,730672
672A,CHOA CHU KANG CRES,16,1998,Y,N,N,N,58,71,672A CHOA CHU KANG CRES Singapore,1.4018932058408,103.747364979441,681672
672A,EDGEFIELD PLAINS,16,2014,Y,N,N,N,120,87,672A EDGEFIELD PLAINS Singapore,1.40641415134174,103.912620387754,821672
672A,JURONG WEST ST 65,16,2000,Y,N,N,N,107,73,672A JURONG WEST ST 65 Singapore,1.34372474655062,103.700939148875,641672
672A,KLANG LANE,19,2000,Y,Y,N,N,93,73,672A KLANG LANE Singapore,1.30849052388699,103.852546280742,211672
672A,WOODLANDS DR 71,1,1999,N,N,N,N,0,72,672A WOODLANDS DR 71 Singapore,1.43923785060811,103.799411715378,731672
672A,YISHUN AVE 4,13,2016,Y,N,N,N,180,89,672A YISHUN AVE 4 Singapore,1.41875267193096,103.84138862703,761672
672B,CHOA CHU KANG CRES,12,1998,Y,N,N,N,44,71,672B CHOA CHU KANG CRES Singapore,1.40196021364915,103.747010636037,682672
672B,EDGEFIELD PLAINS,17,2014,Y,N,N,N,128,87,672B EDGEFIELD PLAINS Singapore,1.40665275009356,103.912312507427,822672
672B,KLANG LANE,19,2000,Y,N,N,N,93,73,672B KLANG LANE Singapore,1.30903703924735,103.852847667323,212672
672B,YISHUN AVE 4,13,2016,Y,N,N,N,156,89,672B YISHUN AVE 4 Singapore,1.41859080728129,103.841823925238,762672
672C,EDGEFIELD PLAINS,17,2014,Y,N,N,N,96,87,672C EDGEFIELD PLAINS Singapore,1.40743702403924,103.911196464451,823672
672C,YISHUN AVE 4,13,2016,Y,N,N,N,144,89,672C YISHUN AVE 4 Singapore,1.41836093867258,103.842650670571,763672
672D,EDGEFIELD PLAINS,17,2014,Y,N,N,N,128,87,672D EDGEFIELD PLAINS Singapore,1.40759031189113,103.910923572748,824672
673,CHOA CHU KANG CRES,16,1997,Y,N,N,N,113,70,673 CHOA CHU KANG CRES Singapore,1.40132802512812,103.748136094413,680673
673,EDGEFIELD PLAINS,1,2017,N,N,N,N,0,90,673 EDGEFIELD PLAINS Singapore,1.40655386911885,103.911967298024,820673
673,HOUGANG AVE 8,11,1985,Y,Y,N,N,100,58,673 HOUGANG AVE 8 Singapore,1.37251964481974,103.884830155492,530673
673,JURONG WEST ST 65,5,2000,N,N,N,Y,0,73,673 JURONG WEST ST 65 Singapore,1.34432717989994,103.700614461395,640673
673,WOODLANDS DR 71,12,1998,Y,N,N,N,88,71,673 WOODLANDS DR 71 Singapore,1.43918808232966,103.800067933684,730673
673,YISHUN AVE 4,7,2017,N,N,N,Y,0,90,673 YISHUN AVE 4 Singapore,1.41967264727606,103.841716733969,760673
673A,CHOA CHU KANG CRES,16,1998,Y,N,N,N,113,71,673A CHOA CHU KANG CRES Singapore,1.40101416839361,103.747524161982,681673
673A,EDGEFIELD PLAINS,18,2015,Y,N,N,N,116,88,673A EDGEFIELD PLAINS Singapore,1.40667672210889,103.911613297113,821673
673A,JURONG WEST ST 65,16,2000,Y,N,N,N,123,73,673A JURONG WEST ST 65 Singapore,1.34426518191339,103.701249463726,641673
673A,YISHUN AVE 4,13,2017,Y,N,N,N,143,90,673A YISHUN AVE 4 Singapore,1.41999916145463,103.841999102785,761673
673B,CHOA CHU KANG CRES,1,1998,N,Y,N,N,0,71,673B CHOA CHU KANG CRES Singapore,1.40097318180287,103.747961271519,682673
